altitude,count
99200,999573
99300,999575
99400,999575
99500,999579
99600,999570
99700,999576
99800,999569
99900,999571
100000,999573
100100,999573
100200,999579
100300,999561
100400,999561
100500,999563
100600,999567
100700,999570
100800,999571
100900,999571
101000,999571
101100,999574
101200,999579
101300,999571
101400,999573
101500,999567
101600,999568
101700,999575
101800,999577
101900,999569
102000,999560
102100,999550
102200,999551
102300,999552
102400,999552
102500,999554
102600,999546
102700,999546
102800,999546
102900,999546
103000,999546
103100,999546
103200,999547
103300,999547
103400,999547
103500,999547
103600,999547
103700,999549
103800,999549
103900,999551
104000,999552
104100,999553
104200,999554
104300,999556
104400,999557
104500,999558
104600,999550
104700,999551
104800,999552
104900,999552
105000,999552
105100,999552
105200,999552
105300,999552
105400,999552
105500,999552
105600,999554
105700,999554
105800,999554
105900,999554
106000,999557
106100,999547
106200,999547
106300,999547
106400,999549
106500,999549
106600,999550
106700,999550
106800,999550
106900,999550
107000,999551
107100,999552
107200,999553
107300,999554
107400,999544
107500,999544
107600,999544
107700,999544
107800,999544
107900,999544
108000,999544
108100,999544
108200,999544
108300,999544
108400,999544
108500,999544
108600,999544
108700,999544
108800,999544
108900,999544
109000,999544
109100,999544
109200,999544
109300,999544
109400,999544
109500,999544
109600,999544
109700,999544
109800,999545
109900,999545
110000,999546
110100,999546
110200,999547
110300,999547
110400,999547
110500,999548
110600,999548
110700,999548
110800,999548
110900,999549
111000,999549
111100,999549
111200,999549
111300,999552
111400,999543
111500,999543
111600,999543
111700,999543
111800,999543
111900,999543
112000,999543
112100,999543
112200,999543
112300,999543
112400,999543
112500,999543
112600,999543
112700,999543
112800,999543
112900,999543
113000,999543
113100,999543
113200,999543
113300,999543
113400,999543
113500,999543
113600,999543
113700,999543
113800,999543
113900,999543
114000,999543
114100,999543
114200,999543
114300,999543
114400,999543
114500,999543
114600,999543
114700,999543
114800,999543
114900,999543
115000,999543
115100,999543
115200,999543
115300,999543
115400,999543
115500,999543
115600,999543
115700,999543
115800,999543
115900,999543
116000,999543
116100,999543
116200,999543
116300,999543
116400,999543
116500,999543
116600,999543
116700,999543
116800,999543
116900,999543
117000,999543
117100,999543
117200,999543
117300,999543
117400,999543
117500,999543
117600,999543
117700,999543
117800,999543
117900,999543
118000,999543
118100,999543
118200,999543
118300,999543
118400,999543
118500,999543
118600,999543
118700,999543
118800,999543
118900,999543
119000,999543
119100,999543
119200,999543
119300,999543
119400,999543
119500,999543
119600,999543
119700,999543
119800,999543
119900,999543
120000,999543
120100,999543
120200,999543
120300,999543
120400,999543
120500,999543
120600,999543
120700,999543
120800,999543
120900,999543
121000,999543
121100,999543
121200,999543
121300,999543
121400,999543
121500,999543
121600,999543
121700,999543
121800,999543
121900,999543
122000,999543
122100,999543
122200,999543
122300,999543
122400,999543
122500,999543
122600,999543
122700,999543
122800,999543
122900,999543
123000,999543
123100,999543
123200,999543
123300,999543
123400,999543
123500,999543
123600,999543
123700,999543
123800,999543
123900,999543
124000,999543
124100,999543
124200,999543
124300,999543
124400,999543
124500,999543
124600,999543
124700,999543
124800,999543
124900,999543
125000,999543
125100,999543
125200,999543
125300,999543
125400,999543
125500,999543
125600,999543
125700,999543
125800,999543
125900,999543
126000,999543
126100,999543
126200,999543
126300,999543
126400,999543
126500,999543
126600,999543
126700,999543
126800,999543
126900,999543
127000,999543
127100,999543
127200,999543
127300,999543
127400,999543
127500,999543
127600,999543
127700,999543
127800,999543
127900,999543
128000,999543
128100,999543
128200,999543
128300,999543
128400,999543
128500,999543
128600,999543
128700,999543
128800,999543
128900,999543
129000,999543
129100,999543
129200,999543
129300,999543
129400,999543
129500,999543
129600,999543
129700,999543
129800,999543
129900,999543
130000,999543
130100,999543
130200,999543
130300,999543
130400,999543
130500,999543
130600,999543
130700,999543
130800,999543
130900,999543
131000,999543
131100,999543
131200,999543
131300,999543
131400,999543
131500,999543
131600,999543
131700,999543
131800,999543
131900,999543
132000,999543
132100,999543
132200,999543
132300,999543
132400,999543
132500,999543
132600,999543
132700,999543
132800,999543
132900,999543
133000,999543
133100,999543
133200,999543
133300,999543
133400,999543
133500,999543
133600,999543
133700,999543
133800,999543
133900,999543
134000,999543
134100,999543
134200,999543
134300,999543
134400,999543
134500,999543
134600,999543
134700,999543
134800,999543
134900,999543
135000,999543
135100,999543
135200,999543
135300,999543
135400,999543
135500,999543
135600,999543
135700,999543
135800,999543
135900,999543
136000,999543
136100,999543
136200,999543
136300,999543
136400,999543
136500,999543
136600,999543
136700,999543
136800,999543
136900,999543
137000,999543
137100,999543
137200,999543
137300,999543
137400,999543
137500,999543
137600,999543
137700,999543
137800,999543
137900,999543
138000,999543
138100,999543
138200,999543
138300,999543
138400,999543
138500,999543
138600,999543
138700,999543
138800,999543
138900,999543
139000,999543
139100,999543
139200,999543
139300,999543
139400,999543
139500,999543
139600,999543
139700,999543
139800,999543
139900,999543
140000,999543
140100,999543
140200,999543
140300,999543
140400,999543
140500,999543
140600,999543
140700,999543
140800,999543
140900,999543
141000,999543
141100,999543
141200,999543
141300,999543
141400,999543
141500,999543
141600,999543
141700,999543
141800,999543
141900,999543
142000,999543
142100,999543
142200,999543
142300,999543
142400,999543
142500,999543
142600,999543
142700,999543
142800,999543
142900,999543
143000,999543
143100,999543
143200,999543
143300,999543
143400,999543
143500,999543
143600,999543
143700,999543
143800,999543
143900,999543
144000,999543
144100,999543
144200,999543
144300,999543
144400,999543
144500,999543
144600,999543
144700,999543
144800,999543
144900,999543
145000,999543
145100,999543
145200,999543
145300,999543
145400,999543
145500,999543
145600,999543
145700,999543
145800,999543
145900,999543
146000,999543
146100,999543
146200,999543
146300,999543
146400,999543
146500,999543
146600,999543
146700,999543
146800,999543
146900,999543
147000,999543
147100,999543
147200,999543
147300,999543
147400,999543
147500,999543
147600,999543
147700,999543
147800,999543
147900,999543
148000,999543
148100,999543
148200,999543
148300,999543
148400,999543
148500,999543
148600,999543
148700,999543
148800,999543
148900,999543
149000,999543
149100,999543
149200,999543
149300,999543
149400,999543
149500,999543
149600,999543
149700,999543
149800,999543
149900,999543
150000,999543
150100,999543
150200,999543
150300,999543
150400,999543
150500,999543
150600,999543
150700,999543
150800,999543
150900,999543
151000,999543
151100,999543
151200,999543
151300,999543
151400,999543
151500,999543
151600,999543
151700,999543
151800,999543
151900,999543
152000,999543
152100,999543
152200,999543
152300,999543
152400,999543
152500,999543
152600,999543
152700,999543
152800,999543
152900,999543
153000,999543
153100,999543
153200,999543
153300,999543
153400,999543
153500,999543
153600,999543
153700,999543
153800,999543
153900,999543
154000,999543
154100,999543
154200,999543
154300,999543
154400,999543
154500,999543
154600,999543
154700,999543
154800,999543
154900,999543
155000,999543
155100,999543
155200,999543
155300,999543
155400,999543
155500,999543
155600,999543
155700,999543
155800,999543
155900,999543
156000,999543
156100,999543
156200,999543
156300,999543
156400,999543
156500,999543
156600,999543
156700,999543
156800,999543
156900,999543
157000,999543
157100,999543
157200,999543
157300,999543
157400,999543
157500,999543
157600,999543
157700,999543
157800,999543
157900,999543
158000,999543
158100,999543
158200,999543
158300,999543
158400,999543
158500,999543
158600,999543
158700,999543
158800,999543
158900,999543
159000,999543
159100,999543
159200,999543
159300,999543
159400,999543
159500,999543
159600,999543
159700,999543
159800,999543
159900,999543
160000,999543
160100,999543
160200,999543
160300,999543
160400,999543
160500,999543
160600,999543
160700,999543
160800,999543
160900,999543
161000,999543
161100,999543
161200,999543
161300,999543
161400,999543
161500,999543
161600,999543
161700,999543
161800,999543
161900,999543
162000,999543
162100,999543
162200,999543
162300,999543
162400,999543
162500,999543
162600,999543
162700,999543
162800,999543
162900,999543
163000,999543
163100,999543
163200,999543
163300,999543
163400,999543
163500,999543
163600,999543
163700,999543
163800,999543
163900,999543
164000,999543
164100,999543
164200,999543
164300,999543
164400,999543
164500,999543
164600,999543
164700,999543
164800,999543
164900,999543
165000,999543
165100,999543
165200,999543
165300,999543
165400,999543
165500,999543
165600,999543
165700,999543
165800,999543
165900,999543
166000,999543
166100,999543
166200,999543
166300,999543
166400,999543
166500,999543
166600,999543
166700,999543
166800,999543
166900,999543
167000,999543
167100,999543
167200,999543
167300,999543
167400,999543
167500,999543
167600,999543
167700,999543
167800,999543
167900,999543
168000,999543
168100,999543
168200,999543
168300,999543
168400,999543
168500,999543
168600,999543
168700,999543
168800,999543
168900,999543
169000,999543
169100,999543
169200,999543
169300,999543
169400,999543
169500,999543
169600,999543
169700,999543
169800,999543
169900,999543
170000,999543
170100,999543
170200,999543
170300,999543
170400,999543
170500,999543
170600,999543
170700,999543
170800,999543
170900,999543
171000,999543
171100,999543
171200,999543
171300,999543
171400,999543
171500,999543
171600,999543
171700,999543
171800,999543
171900,999543
172000,999543
172100,999543
172200,999543
172300,999543
172400,999543
172500,999543
172600,999543
172700,999543
172800,999543
172900,999543
173000,999543
173100,999543
173200,999543
173300,999543
173400,999543
173500,999543
173600,999543
173700,999543
173800,999543
173900,999543
174000,999543
174100,999543
174200,999543
174300,999543
174400,999543
