altitude,count
53400,7434
53500,7363
53600,7275
53700,7183
53800,7101
53900,7002
54000,6902
54100,6834
54200,6744
54300,6663
54400,6592
54500,6511
54600,6427
54700,6354
54800,6279
54900,6192
55000,6118
55100,6043
55200,5973
55300,5894
55400,5823
55500,5743
55600,5666
55700,5589
55800,5515
55900,5451
56000,5370
56100,5312
56200,5246
56300,5169
56400,5112
56500,5046
56600,4978
56700,4912
56800,4859
56900,4815
57000,4758
57100,4683
57200,4631
57300,4583
57400,4524
57500,4470
57600,4421
57700,4354
57800,4302
57900,4244
58000,4204
58100,4152
58200,4099
58300,4034
58400,3982
58500,3937
58600,3888
58700,3836
58800,3784
58900,3738
59000,3686
59100,3636
59200,3595
59300,3552
59400,3506
59500,3461
59600,3410
59700,3365
59800,3319
59900,3274
60000,3234
60100,3191
60200,3142
60300,3100
60400,3052
60500,3011
60600,2966
60700,2928
60800,2910
60900,2872
61000,2832
61100,2787
61200,2743
61300,2701
61400,2664
61500,2632
61600,2604
61700,2571
61800,2535
61900,2501
62000,2476
62100,2451
62200,2425
62300,2389
62400,2358
62500,2319
62600,2287
62700,2256
62800,2238
62900,2212
63000,2187
63100,2156
63200,2127
63300,2098
63400,2065
63500,2044
63600,2013
63700,1985
63800,1952
63900,1933
64000,1906
64100,1882
64200,1864
64300,1833
64400,1805
64500,1780
64600,1759
64700,1727
64800,1698
64900,1678
65000,1661
65100,1637
65200,1609
65300,1590
65400,1570
65500,1554
65600,1528
65700,1512
65800,1492
65900,1465
66000,1452
66100,1433
66200,1419
66300,1401
66400,1393
66500,1376
66600,1353
66700,1333
66800,1309
66900,1289
67000,1274
67100,1258
67200,1237
67300,1223
67400,1205
67500,1193
67600,1176
67700,1165
67800,1141
67900,1125
68000,1110
68100,1100
68200,1083
68300,1073
68400,1061
68500,1046
68600,1029
68700,1019
68800,1006
68900,995
69000,982
69100,968
69200,963
69300,955
69400,943
69500,926
69600,917
69700,907
69800,896
69900,886
70000,870
70100,858
70200,840
70300,826
70400,812
70500,804
70600,793
70700,784
70800,771
70900,760
71000,747
71100,736
71200,730
71300,723
71400,711
71500,700
71600,688
71700,683
71800,673
71900,664
72000,652
72100,643
72200,637
72300,631
72400,621
72500,613
72600,603
72700,596
72800,590
72900,579
73000,570
73100,564
73200,558
73300,550
73400,540
73500,536
73600,531
73700,523
73800,516
73900,513
74000,506
74100,500
74200,493
74300,483
74400,479
74500,472
74600,464
74700,459
74800,455
74900,447
75000,442
75100,435
75200,433
75300,425
75400,418
75500,410
75600,410
75700,402
75800,400
75900,398
76000,392
76100,387
76200,382
76300,378
76400,370
76500,367
76600,361
76700,357
76800,351
76900,347
77000,343
77100,341
77200,336
77300,327
77400,324
77500,320
77600,316
77700,310
77800,306
77900,301
78000,295
78100,290
78200,285
78300,282
78400,281
78500,278
78600,271
78700,269
78800,262
78900,257
79000,252
79100,246
79200,243
79300,239
79400,234
79500,230
79600,226
79700,222
79800,220
79900,219
80000,213
80100,210
80200,209
80300,207
80400,203
80500,199
80600,199
80700,197
80800,196
80900,193
81000,192
81100,188
81200,186
81300,181
81400,180
81500,178
81600,176
81700,175
81800,174
81900,172
82000,170
82100,168
82200,166
82300,165
82400,161
82500,161
82600,160
82700,159
82800,154
82900,151
83000,150
83100,147
83200,143
83300,139
83400,138
83500,135
83600,133
83700,131
83800,129
83900,128
84000,126
84100,124
84200,123
84300,120
84400,116
84500,113
84600,113
84700,113
84800,113
84900,110
85000,109
85100,108
85200,106
85300,106
85400,105
85500,104
85600,103
85700,102
85800,101
85900,101
86000,98
86100,97
86200,95
86300,93
86400,92
86500,90
86600,89
86700,87
86800,86
86900,85
87000,85
87100,84
87200,83
87300,80
87400,78
87500,76
87600,75
87700,74
87800,72
87900,69
88000,69
88100,69
88200,67
88300,66
88400,65
88500,65
88600,64
88700,64
88800,64
88900,62
89000,62
89100,61
89200,61
89300,60
89400,60
89500,58
89600,58
89700,56
89800,55
89900,52
90000,52
90100,51
90200,51
90300,51
90400,51
90500,50
90600,50
90700,50
90800,50
90900,50
91000,50
91100,50
91200,49
91300,48
91400,47
91500,47
91600,46
91700,46
91800,46
91900,46
92000,45
92100,45
92200,45
92300,45
92400,44
92500,44
92600,43
92700,42
92800,42
92900,40
93000,38
93100,38
93200,38
93300,36
93400,35
93500,35
93600,34
93700,34
93800,34
93900,34
94000,34
94100,34
94200,34
94300,34
94400,33
94500,32
94600,32
94700,32
94800,31
94900,31
95000,30
95100,30
95200,30
95300,29
95400,29
95500,29
95600,28
95700,28
95800,28
95900,27
96000,26
96100,26
96200,26
96300,26
96400,26
96500,26
96600,26
96700,26
96800,26
96900,25
97000,24
97100,24
97200,24
97300,24
97400,24
97500,24
97600,24
97700,24
97800,24
97900,23
98000,22
98100,21
98200,21
98300,20
98400,20
98500,19
98600,18
98700,17
98800,17
98900,17
99000,17
99100,17
99200,17
99300,16
99400,15
99500,15
99600,15
99700,14
99800,14
99900,14
100000,14
100100,14
100200,13
100300,11
100400,11
100500,11
100600,11
100700,11
100800,11
100900,11
101000,11
101100,11
101200,10
101300,10
101400,10
101500,10
101600,10
101700,10
101800,10
101900,10
102000,10
102100,10
102200,9
102300,9
102400,9
102500,9
102600,9
102700,9
102800,8
102900,8
103000,7
103100,7
103200,7
103300,7
103400,6
103500,6
103600,6
103700,6
103800,6
103900,6
104000,6
104100,6
104200,5
104300,5
104400,4
104500,4
104600,4
104700,4
104800,4
104900,4
105000,4
105100,3
105200,3
105300,3
105400,3
105500,3
105600,3
105700,3
105800,3
105900,3
106000,3
106100,3
106200,3
106300,3
106400,3
106500,3
106600,3
106700,3
106800,3
106900,3
107000,3
107100,3
107200,3
107300,3
107400,3
107500,3
107600,2
107700,2
107800,2
107900,2
108000,2
108100,2
108200,2
108300,2
108400,2
108500,2
108600,1
108700,1
108800,1
108900,1
109000,1
109100,1
109200,1
109300,1
109400,1
109500,1
109600,1
109700,1
109800,1
109900,1
110000,1
110100,1
110200,1
110300,1
110400,1
110500,1
110600,1
110700,1
110800,1
110900,1
111000,1
111100,1
111200,1
111300,1
111400,1
111500,1
111600,1
111700,1
111800,1
111900,1
112000,1
112100,1
112200,1
112300,1
112400,1
112500,1
112600,1
112700,1
112800,1
112900,1
113000,1
113100,1
113200,1
113300,1
113400,1
113500,1
113600,1
113700,1
113800,1
113900,1
114000,1
114100,1
114200,1
114300,1
114400,1
114500,1
114600,1
114700,1
114800,1
114900,1
115000,1
115100,1
988800,6
988900,59
989000,191
989100,407
989200,683
989300,952
989400,1230
989500,1546
989600,1828
989700,2130
989800,2446
989900,2777
990000,3107
990100,3464
990200,3823
990300,4166
990400,4507
990500,4870
990600,5240
990700,5618
990800,6011
990900,6430
991000,6862
991100,7301
991200,7749
991300,8203
991400,8660
991500,9116
991600,9584
991700,10114
991800,10606
991900,11088
992000,11587
992100,12112
992200,12652
992300,13180
992400,13750
992500,14312
992600,14916
992700,15539
992800,16185
992900,16828
993000,17460
993100,18146
993200,18838
993300,19523
993400,20248
993500,21001
993600,21743
993700,22498
993800,23275
993900,24063
994000,24888
994100,25704
994200,26559
994300,27436
994400,28333
994500,29238
994600,30159
994700,31177
994800,32137
994900,33120
995000,34052
995100,35043
995200,35987
995300,37088
995400,38096
995500,39163
995600,40331
995700,41476
995800,42675
995900,43887
996000,45063
996100,46317
996200,47598
996300,48864
996400,50220
996500,51511
996600,52871
996700,54198
996800,55597
996900,56972
997000,58304
997100,59717
997200,61171
997300,62664
997400,64179
997500,65725
997600,67250
997700,68771
997800,70360
997900,72000
998000,73566
998100,75222
998200,76884
998300,78605
998400,80341
998500,82141
998600,84057
998700,85807
998800,87708
998900,89511
999000,91351
999100,93255
999200,95226
999300,97191
999400,99263
999500,101339
999600,103380
999700,105501
999800,107724
999900,109877
