altitude,count
53400,6690
53500,6592
53600,6510
53700,6435
53800,6356
53900,6282
54000,6192
54100,6104
54200,6025
54300,5952
54400,5887
54500,5817
54600,5740
54700,5667
54800,5602
54900,5525
55000,5453
55100,5375
55200,5303
55300,5236
55400,5171
55500,5101
55600,5048
55700,4986
55800,4918
55900,4864
56000,4805
56100,4732
56200,4667
56300,4603
56400,4541
56500,4486
56600,4431
56700,4363
56800,4303
56900,4257
57000,4202
57100,4150
57200,4091
57300,4039
57400,3992
57500,3944
57600,3884
57700,3827
57800,3766
57900,3714
58000,3670
58100,3623
58200,3578
58300,3528
58400,3476
58500,3436
58600,3403
58700,3357
58800,3313
58900,3257
59000,3211
59100,3176
59200,3138
59300,3107
59400,3073
59500,3030
59600,2986
59700,2953
59800,2916
59900,2877
60000,2850
60100,2805
60200,2754
60300,2727
60400,2690
60500,2653
60600,2626
60700,2591
60800,2554
60900,2519
61000,2475
61100,2450
61200,2413
61300,2383
61400,2356
61500,2326
61600,2298
61700,2275
61800,2247
61900,2211
62000,2181
62100,2150
62200,2120
62300,2093
62400,2065
62500,2040
62600,2019
62700,1993
62800,1971
62900,1950
63000,1921
63100,1891
63200,1868
63300,1845
63400,1824
63500,1803
63600,1779
63700,1756
63800,1727
63900,1708
64000,1676
64100,1652
64200,1628
64300,1605
64400,1593
64500,1574
64600,1553
64700,1541
64800,1514
64900,1485
65000,1458
65100,1438
65200,1416
65300,1399
65400,1373
65500,1355
65600,1341
65700,1320
65800,1304
65900,1294
66000,1274
66100,1256
66200,1240
66300,1226
66400,1218
66500,1206
66600,1192
66700,1171
66800,1155
66900,1145
67000,1136
67100,1122
67200,1106
67300,1097
67400,1083
67500,1073
67600,1062
67700,1047
67800,1039
67900,1031
68000,1015
68100,996
68200,987
68300,976
68400,964
68500,954
68600,935
68700,922
68800,910
68900,896
69000,890
69100,882
69200,877
69300,867
69400,859
69500,837
69600,826
69700,816
69800,805
69900,791
70000,772
70100,763
70200,752
70300,735
70400,722
70500,711
70600,700
70700,690
70800,681
70900,671
71000,658
71100,652
71200,639
71300,635
71400,627
71500,621
71600,610
71700,608
71800,600
71900,591
72000,582
72100,578
72200,574
72300,567
72400,556
72500,548
72600,542
72700,540
72800,536
72900,531
73000,521
73100,515
73200,510
73300,506
73400,496
73500,490
73600,482
73700,479
73800,472
73900,469
74000,460
74100,456
74200,451
74300,448
74400,440
74500,435
74600,426
74700,422
74800,418
74900,409
75000,405
75100,404
75200,396
75300,389
75400,385
75500,381
75600,373
75700,368
75800,366
75900,363
76000,357
76100,349
76200,343
76300,337
76400,332
76500,331
76600,323
76700,318
76800,312
76900,306
77000,303
77100,299
77200,299
77300,297
77400,293
77500,289
77600,285
77700,281
77800,276
77900,272
78000,269
78100,266
78200,262
78300,259
78400,253
78500,248
78600,245
78700,242
78800,238
78900,236
79000,233
79100,227
79200,226
79300,222
79400,220
79500,215
79600,214
79700,211
79800,208
79900,203
80000,198
80100,196
80200,194
80300,191
80400,188
80500,187
80600,185
80700,185
80800,185
80900,180
81000,179
81100,177
81200,173
81300,171
81400,168
81500,168
81600,167
81700,165
81800,161
81900,160
82000,160
82100,160
82200,158
82300,157
82400,155
82500,152
82600,152
82700,149
82800,149
82900,146
83000,144
83100,143
83200,142
83300,140
83400,138
83500,135
83600,132
83700,131
83800,130
83900,127
84000,127
84100,127
84200,125
84300,123
84400,121
84500,120
84600,118
84700,116
84800,114
84900,111
85000,107
85100,105
85200,103
85300,101
85400,101
85500,98
85600,97
85700,96
85800,95
85900,95
86000,95
86100,93
86200,92
86300,88
86400,86
86500,85
86600,84
86700,84
86800,84
86900,82
87000,82
87100,81
87200,81
87300,80
87400,79
87500,76
87600,76
87700,75
87800,75
87900,75
88000,74
88100,74
88200,70
88300,70
88400,70
88500,68
88600,67
88700,67
88800,66
88900,65
89000,63
89100,62
89200,61
89300,61
89400,60
89500,60
89600,59
89700,58
89800,57
89900,56
90000,56
90100,56
90200,55
90300,54
90400,52
90500,51
90600,50
90700,49
90800,48
90900,47
91000,47
91100,46
91200,46
91300,45
91400,45
91500,45
91600,44
91700,43
91800,43
91900,43
92000,43
92100,42
92200,42
92300,41
92400,41
92500,41
92600,41
92700,41
92800,41
92900,40
93000,40
93100,40
93200,40
93300,40
93400,40
93500,40
93600,39
93700,39
93800,38
93900,37
94000,36
94100,35
94200,34
94300,34
94400,34
94500,34
94600,33
94700,32
94800,32
94900,31
95000,31
95100,31
95200,31
95300,30
95400,30
95500,30
95600,30
95700,29
95800,29
95900,27
96000,27
96100,25
96200,25
96300,25
96400,24
96500,24
96600,24
96700,24
96800,24
96900,24
97000,24
97100,24
97200,24
97300,24
97400,24
97500,24
97600,24
97700,24
97800,24
97900,23
98000,23
98100,22
98200,20
98300,20
98400,20
98500,20
98600,18
98700,16
98800,16
98900,16
99000,16
99100,16
99200,16
99300,16
99400,16
99500,15
99600,15
99700,14
99800,14
99900,14
100000,14
100100,14
100200,14
100300,14
100400,12
100500,12
100600,12
100700,12
100800,11
100900,11
101000,11
101100,11
101200,11
101300,11
101400,10
101500,9
101600,9
101700,8
101800,8
101900,8
102000,8
102100,8
102200,8
102300,8
102400,8
102500,8
102600,8
102700,8
102800,7
102900,7
103000,7
103100,7
103200,7
103300,7
103400,7
103500,7
103600,6
103700,5
103800,5
103900,5
104000,5
104100,5
104200,5
104300,5
104400,5
104500,5
104600,5
104700,5
104800,5
104900,4
105000,4
105100,4
105200,3
105300,3
105400,2
105500,2
105600,2
105700,2
105800,2
105900,2
106000,2
106100,2
106200,2
106300,2
106400,2
106500,2
106600,2
106700,2
106800,2
106900,2
107000,2
107100,2
107200,2
107300,2
107400,2
107500,2
107600,2
107700,2
107800,2
107900,2
108000,2
108100,2
108200,2
108300,2
108400,2
108500,2
108600,2
108700,2
108800,2
108900,2
109000,2
109100,2
109200,2
109300,2
109400,2
109500,2
109600,2
109700,2
109800,2
109900,2
110000,2
110100,2
110200,2
110300,2
110400,2
110500,2
110600,2
110700,2
110800,2
110900,2
111000,2
111100,2
111200,2
111300,2
111400,2
111500,2
111600,2
111700,2
111800,2
111900,2
112000,2
112100,1
112200,1
112300,1
112400,1
112500,1
112600,1
112700,1
112800,1
112900,1
113000,1
113100,1
113200,1
113300,1
113400,1
113500,1
113600,1
113700,1
113800,1
113900,1
114000,1
114100,1
114200,1
114300,1
114400,1
114500,1
114600,1
114700,1
114800,1
114900,1
115000,1
115100,1
115200,1
115300,1
115400,1
115500,1
115600,1
115700,1
115800,1
115900,1
116000,1
116100,1
116200,1
116300,1
116400,1
116500,1
116600,1
116700,1
116800,1
116900,1
117000,1
117100,1
117200,1
117300,1
117400,1
117500,1
117600,1
117700,1
117800,1
117900,1
118000,1
118100,1
118200,1
118300,1
118400,1
118500,1
118600,1
118700,1
118800,1
118900,1
119000,1
119100,1
119200,1
119300,1
119400,1
119500,1
119600,1
119700,1
119800,1
119900,1
120000,1
120100,1
120200,1
120300,1
120400,1
120500,1
120600,1
120700,1
120800,1
120900,1
121000,1
121100,1
121200,1
121300,1
121400,1
121500,1
121600,1
121700,1
121800,1
121900,1
122000,1
122100,1
122200,1
122300,1
122400,1
122500,1
122600,1
122700,1
122800,1
122900,1
123000,1
123100,1
123200,1
123300,1
123400,1
123500,1
123600,1
123700,1
123800,1
123900,1
124000,1
124100,1
124200,1
124300,1
124400,1
124500,1
124600,1
124700,1
124800,1
124900,1
125000,1
125100,1
988700,1
988800,23
988900,101
989000,212
989100,418
989200,672
989300,958
989400,1218
989500,1497
989600,1810
989700,2108
989800,2457
989900,2803
990000,3120
990100,3436
990200,3761
990300,4129
990400,4493
990500,4822
990600,5217
990700,5641
990800,6038
990900,6475
991000,6860
991100,7263
991200,7677
991300,8114
991400,8602
991500,9121
991600,9593
991700,10088
991800,10611
991900,11122
992000,11642
992100,12172
992200,12719
992300,13297
992400,13869
992500,14452
992600,15056
992700,15694
992800,16387
992900,17057
993000,17683
993100,18367
993200,19052
993300,19756
993400,20485
993500,21177
993600,21938
993700,22684
993800,23474
993900,24275
994000,25061
994100,25901
994200,26746
994300,27635
994400,28515
994500,29455
994600,30390
994700,31362
994800,32349
994900,33354
995000,34349
995100,35429
995200,36452
995300,37504
995400,38614
995500,39693
995600,40799
995700,41942
995800,43076
995900,44300
996000,45484
996100,46793
996200,48076
996300,49440
996400,50677
996500,52009
996600,53448
996700,54884
996800,56342
996900,57783
997000,59201
997100,60670
997200,62244
997300,63741
997400,65322
997500,66933
997600,68478
997700,70060
997800,71717
997900,73365
998000,75033
998100,76769
998200,78501
998300,80280
998400,82098
998500,83945
998600,85836
998700,87670
998800,89529
998900,91365
999000,93244
999100,95251
999200,97288
999300,99410
999400,101536
999500,103627
999600,105723
999700,107872
999800,110048
999900,112308
