altitude,count
53400,6631
53500,6547
53600,6471
53700,6386
53800,6299
53900,6230
54000,6150
54100,6081
54200,6009
54300,5926
54400,5843
54500,5771
54600,5693
54700,5603
54800,5534
54900,5448
55000,5386
55100,5327
55200,5263
55300,5196
55400,5120
55500,5045
55600,4970
55700,4904
55800,4843
55900,4782
56000,4717
56100,4656
56200,4590
56300,4529
56400,4461
56500,4398
56600,4340
56700,4280
56800,4221
56900,4164
57000,4122
57100,4069
57200,4027
57300,3969
57400,3908
57500,3853
57600,3807
57700,3756
57800,3710
57900,3663
58000,3612
58100,3572
58200,3535
58300,3488
58400,3439
58500,3396
58600,3345
58700,3305
58800,3256
58900,3206
59000,3169
59100,3136
59200,3082
59300,3041
59400,3001
59500,2959
59600,2924
59700,2888
59800,2840
59900,2798
60000,2770
60100,2736
60200,2702
60300,2673
60400,2638
60500,2609
60600,2571
60700,2537
60800,2496
60900,2452
61000,2413
61100,2372
61200,2336
61300,2305
61400,2269
61500,2233
61600,2204
61700,2177
61800,2145
61900,2130
62000,2098
62100,2078
62200,2042
62300,2008
62400,1971
62500,1932
62600,1902
62700,1869
62800,1846
62900,1829
63000,1815
63100,1796
63200,1776
63300,1762
63400,1736
63500,1710
63600,1689
63700,1672
63800,1647
63900,1627
64000,1606
64100,1588
64200,1572
64300,1552
64400,1542
64500,1519
64600,1494
64700,1480
64800,1461
64900,1441
65000,1426
65100,1412
65200,1390
65300,1376
65400,1357
65500,1340
65600,1320
65700,1294
65800,1273
65900,1254
66000,1232
66100,1212
66200,1197
66300,1181
66400,1167
66500,1150
66600,1130
66700,1120
66800,1102
66900,1085
67000,1064
67100,1049
67200,1039
67300,1033
67400,1020
67500,1010
67600,991
67700,986
67800,975
67900,960
68000,954
68100,942
68200,924
68300,907
68400,891
68500,885
68600,876
68700,862
68800,849
68900,835
69000,827
69100,817
69200,813
69300,805
69400,794
69500,780
69600,772
69700,765
69800,755
69900,747
70000,741
70100,725
70200,721
70300,714
70400,707
70500,697
70600,689
70700,678
70800,663
70900,650
71000,642
71100,631
71200,624
71300,615
71400,612
71500,603
71600,595
71700,586
71800,575
71900,569
72000,559
72100,553
72200,549
72300,537
72400,528
72500,519
72600,511
72700,503
72800,501
72900,497
73000,494
73100,482
73200,478
73300,474
73400,464
73500,454
73600,450
73700,444
73800,439
73900,434
74000,427
74100,420
74200,419
74300,412
74400,408
74500,401
74600,389
74700,380
74800,374
74900,369
75000,363
75100,360
75200,357
75300,354
75400,350
75500,347
75600,340
75700,337
75800,333
75900,327
76000,326
76100,322
76200,319
76300,315
76400,309
76500,305
76600,303
76700,300
76800,298
76900,293
77000,286
77100,279
77200,276
77300,274
77400,270
77500,267
77600,264
77700,260
77800,257
77900,254
78000,248
78100,244
78200,244
78300,237
78400,235
78500,232
78600,230
78700,224
78800,220
78900,220
79000,215
79100,210
79200,205
79300,199
79400,198
79500,195
79600,192
79700,190
79800,187
79900,185
80000,183
80100,181
80200,179
80300,176
80400,173
80500,168
80600,166
80700,164
80800,163
80900,156
81000,155
81100,152
81200,152
81300,150
81400,149
81500,144
81600,142
81700,141
81800,140
81900,137
82000,135
82100,133
82200,130
82300,129
82400,129
82500,129
82600,125
82700,123
82800,120
82900,119
83000,117
83100,116
83200,115
83300,113
83400,111
83500,108
83600,107
83700,107
83800,107
83900,107
84000,105
84100,105
84200,104
84300,101
84400,99
84500,98
84600,97
84700,97
84800,94
84900,93
85000,92
85100,91
85200,91
85300,89
85400,88
85500,87
85600,86
85700,86
85800,85
85900,85
86000,84
86100,84
86200,84
86300,83
86400,82
86500,79
86600,78
86700,77
86800,77
86900,77
87000,77
87100,76
87200,74
87300,74
87400,73
87500,73
87600,73
87700,72
87800,72
87900,71
88000,71
88100,69
88200,67
88300,64
88400,63
88500,63
88600,63
88700,63
88800,63
88900,63
89000,63
89100,63
89200,63
89300,63
89400,63
89500,63
89600,63
89700,62
89800,61
89900,61
90000,60
90100,59
90200,58
90300,57
90400,57
90500,57
90600,57
90700,56
90800,55
90900,55
91000,54
91100,54
91200,53
91300,53
91400,51
91500,50
91600,48
91700,47
91800,47
91900,47
92000,46
92100,46
92200,46
92300,46
92400,44
92500,43
92600,43
92700,41
92800,40
92900,39
93000,39
93100,38
93200,38
93300,38
93400,38
93500,38
93600,36
93700,36
93800,35
93900,35
94000,35
94100,35
94200,35
94300,35
94400,35
94500,34
94600,34
94700,34
94800,34
94900,34
95000,34
95100,33
95200,33
95300,32
95400,32
95500,32
95600,32
95700,32
95800,32
95900,32
96000,32
96100,32
96200,32
96300,32
96400,32
96500,32
96600,32
96700,32
96800,31
96900,31
97000,31
97100,31
97200,31
97300,30
97400,29
97500,29
97600,28
97700,28
97800,28
97900,28
98000,28
98100,28
98200,28
98300,27
98400,27
98500,27
98600,27
98700,27
98800,27
98900,26
99000,26
99100,26
99200,26
99300,26
99400,25
99500,24
99600,24
99700,24
99800,24
99900,22
100000,22
100100,22
100200,21
100300,21
100400,21
100500,21
100600,21
100700,21
100800,21
100900,21
101000,21
101100,21
101200,21
101300,21
101400,21
101500,21
101600,21
101700,21
101800,20
101900,20
102000,20
102100,20
102200,20
102300,20
102400,20
102500,20
102600,19
102700,19
102800,19
102900,19
103000,19
103100,17
103200,17
103300,17
103400,17
103500,17
103600,16
103700,16
103800,16
103900,16
104000,16
104100,16
104200,16
104300,15
104400,15
104500,15
104600,15
104700,15
104800,15
104900,15
105000,15
105100,14
105200,14
105300,13
105400,12
105500,11
105600,11
105700,10
105800,10
105900,10
106000,10
106100,10
106200,10
106300,10
106400,10
106500,10
106600,10
106700,10
106800,10
106900,10
107000,10
107100,10
107200,10
107300,10
107400,10
107500,10
107600,10
107700,10
107800,10
107900,10
108000,9
108100,9
108200,9
108300,9
108400,9
108500,9
108600,9
108700,9
108800,9
108900,9
109000,9
109100,9
109200,9
109300,9
109400,9
109500,9
109600,9
109700,9
109800,9
109900,9
110000,9
110100,9
110200,8
110300,8
110400,8
110500,8
110600,6
110700,6
110800,5
110900,5
111000,5
111100,5
111200,5
111300,5
111400,5
111500,5
111600,4
111700,4
111800,3
111900,3
112000,3
112100,3
112200,3
112300,3
112400,3
112500,3
112600,3
112700,3
112800,3
112900,3
113000,3
113100,3
113200,2
113300,2
113400,2
113500,2
113600,2
113700,2
113800,2
113900,2
114000,2
114100,2
114200,2
114300,2
114400,2
114500,2
114600,2
114700,2
114800,2
114900,2
115000,2
115100,2
115200,2
115300,2
115400,2
115500,2
115600,2
115700,2
115800,2
115900,2
116000,2
116100,2
116200,2
116300,2
116400,2
116500,2
116600,2
116700,2
116800,2
116900,2
117000,2
117100,2
117200,2
117300,2
117400,2
117500,2
117600,2
117700,1
117800,1
117900,1
118000,1
118100,1
118200,1
118300,1
118400,1
118500,1
118600,1
118700,1
118800,1
118900,1
119000,1
119100,1
119200,1
119300,1
119400,1
119500,1
119600,1
119700,1
119800,1
119900,1
120000,1
120100,1
120200,1
120300,1
120400,1
120500,1
120600,1
120700,1
120800,1
120900,1
121000,1
121100,1
121200,1
121300,1
121400,1
121500,1
121600,1
121700,1
121800,1
121900,1
122000,1
122100,1
122200,1
122300,1
122400,1
122500,1
122600,1
122700,1
122800,1
122900,1
123000,1
123100,1
123200,1
123300,1
123400,1
123500,1
123600,1
123700,1
123800,1
123900,1
124000,1
124100,1
124200,1
124300,1
124400,1
124500,1
124600,1
124700,1
124800,1
993600,2
993700,30
993800,84
993900,158
994000,252
994100,383
994200,546
994300,782
994400,1054
994500,1352
994600,1656
994700,1991
994800,2321
994900,2661
995000,3002
995100,3304
995200,3625
995300,4007
995400,4363
995500,4742
995600,5122
995700,5541
995800,5961
995900,6360
996000,6799
996100,7233
996200,7691
996300,8127
996400,8600
996500,9091
996600,9607
996700,10112
996800,10635
996900,11146
997000,11644
997100,12195
997200,12793
997300,13375
997400,13986
997500,14607
997600,15216
997700,15879
997800,16549
997900,17204
998000,17926
998100,18704
998200,19449
998300,20222
998400,20965
998500,21721
998600,22572
998700,23376
998800,24172
998900,25036
999000,25928
999100,26855
999200,27793
999300,28734
999400,29716
999500,30713
999600,31746
999700,32773
999800,33849
999900,34944
