altitude,count
76500,999097
76600,999065
76700,999064
76800,999042
76900,999066
77000,999064
77100,999065
77200,999025
77300,999010
77400,999024
77500,999009
77600,998986
77700,998969
77800,998981
77900,998952
78000,998951
78100,998959
78200,998956
78300,998942
78400,998946
78500,998929
78600,998952
78700,998941
78800,998953
78900,998939
79000,998923
79100,998905
79200,998904
79300,998909
79400,998896
79500,998875
79600,998871
79700,998873
79800,998878
79900,998875
80000,998894
80100,998892
80200,998865
80300,998838
80400,998833
80500,998841
80600,998830
80700,998832
80800,998850
80900,998838
81000,998825
81100,998821
81200,998804
81300,998813
81400,998809
81500,998816
81600,998830
81700,998833
81800,998837
81900,998833
82000,998823
82100,998809
82200,998791
82300,998785
82400,998786
82500,998779
82600,998771
82700,998789
82800,998767
82900,998748
83000,998730
83100,998721
83200,998705
83300,998713
83400,998722
83500,998724
83600,998725
83700,998724
83800,998712
83900,998716
84000,998700
84100,998710
84200,998707
84300,998714
84400,998691
84500,998695
84600,998711
84700,998697
84800,998713
84900,998725
85000,998717
85100,998714
85200,998721
85300,998723
85400,998701
85500,998705
85600,998683
85700,998669
85800,998659
85900,998659
86000,998647
86100,998656
86200,998655
86300,998651
86400,998640
86500,998641
86600,998639
86700,998641
86800,998644
86900,998648
87000,998655
87100,998630
87200,998641
87300,998642
87400,998616
87500,998620
87600,998614
87700,998608
87800,998611
87900,998613
88000,998612
88100,998616
88200,998618
88300,998612
88400,998610
88500,998603
88600,998597
88700,998588
88800,998592
88900,998585
89000,998583
89100,998586
89200,998587
89300,998593
89400,998593
89500,998600
89600,998583
89700,998587
89800,998581
89900,998575
90000,998569
90100,998571
90200,998573
90300,998582
90400,998583
90500,998588
90600,998583
90700,998578
90800,998563
90900,998568
91000,998560
91100,998563
91200,998568
91300,998570
91400,998574
91500,998569
91600,998576
91700,998569
91800,998573
91900,998573
92000,998579
92100,998583
92200,998574
92300,998577
92400,998582
92500,998578
92600,998572
92700,998566
92800,998568
92900,998563
93000,998555
93100,998558
93200,998562
93300,998556
93400,998547
93500,998548
93600,998542
93700,998546
93800,998553
93900,998545
94000,998546
94100,998547
94200,998550
94300,998551
94400,998556
94500,998550
94600,998544
94700,998535
94800,998542
94900,998545
95000,998537
95100,998537
95200,998539
95300,998530
95400,998522
95500,998525
95600,998518
95700,998520
95800,998520
95900,998521
96000,998523
