altitude,count
66200,999489
66300,999497
66400,999503
66500,999510
66600,999480
66700,999466
66800,999417
66900,999362
67000,999344
67100,999301
67200,999299
67300,999240
67400,999254
67500,999273
67600,999255
67700,999256
67800,999298
67900,999275
68000,999327
68100,999283
68200,999269
68300,999297
68400,999304
68500,999253
68600,999219
68700,999171
68800,999187
68900,999168
69000,999173
69100,999223
69200,999199
69300,999212
69400,999186
69500,999230
69600,999190
69700,999182
69800,999215
69900,999169
70000,999184
70100,999165
70200,999134
70300,999096
70400,999045
70500,999051
70600,999013
70700,999014
70800,998982
70900,998989
71000,998964
71100,998965
71200,998987
71300,998966
71400,998956
71500,998974
71600,998964
71700,998948
71800,998972
71900,998998
72000,998987
72100,998977
72200,999018
72300,998949
72400,998948
72500,998919
72600,998934
72700,998930
72800,998951
72900,998982
73000,998993
73100,998954
73200,998980
73300,998980
73400,998974
73500,998965
73600,998965
73700,998923
73800,998918
73900,998877
74000,998891
74100,998907
74200,998899
74300,998844
74400,998822
74500,998804
74600,998788
74700,998794
74800,998773
74900,998793
75000,998753
75100,998728
75200,998732
75300,998740
75400,998733
75500,998736
75600,998744
75700,998760
75800,998763
75900,998754
76000,998778
76100,998792
76200,998781
76300,998786
76400,998776
76500,998733
76600,998750
76700,998709
76800,998705
76900,998706
77000,998694
77100,998701
77200,998727
77300,998697
77400,998708
77500,998714
77600,998737
77700,998744
77800,998742
77900,998727
78000,998731
78100,998742
78200,998716
78300,998720
78400,998712
78500,998706
78600,998709
78700,998700
78800,998684
78900,998664
79000,998661
79100,998665
79200,998636
79300,998644
79400,998661
79500,998667
79600,998675
79700,998686
79800,998673
79900,998656
80000,998654
80100,998629
80200,998629
80300,998605
80400,998625
80500,998630
80600,998634
80700,998609
80800,998594
80900,998580
81000,998569
81100,998569
81200,998574
81300,998573
81400,998557
81500,998556
81600,998567
81700,998571
81800,998560
81900,998549
82000,998566
82100,998572
82200,998582
82300,998560
82400,998553
82500,998566
82600,998577
82700,998589
82800,998592
82900,998596
83000,998597
83100,998594
83200,998594
83300,998607
83400,998602
83500,998597
83600,998557
83700,998570
83800,998559
83900,998548
84000,998546
84100,998560
84200,998536
84300,998530
84400,998528
84500,998530
84600,998545
84700,998533
84800,998522
84900,998520
85000,998530
85100,998517
85200,998523
85300,998520
85400,998515
85500,998523
85600,998533
85700,998532
85800,998529
85900,998538
86000,998522
86100,998533
86200,998531
86300,998529
86400,998542
86500,998548
